name,website,application_url,application_email,submission_type,stage_focus,industry_focus,region_focus,form_complexity,question_count_range,required_documents,notes
Index Ventures 29,https://indexventures29.co,https://indexventures29.co/apply,apply@indexventures29.co,other,"Series C,Series A","Marketplace,E-commerce,Deep tech","Asia,North America",standard,21+,"legal_documents,pitch_deck",Generated sample data for testing
Founders Fund 21,https://foundersfund21.io,https://foundersfund21.io/apply,,form,"Pre-seed,Series B","Marketplace,B2B SaaS,Consumer","Europe,North America",standard,1-5,"business_plan,video",Generated sample data for testing
Coatue Management 21,https://coatuemanagement21.com,https://coatuemanagement21.com/apply,,other,"Seed,Pre-seed","B2B SaaS,Fintech,Climate tech","Europe,EMEA",simple,1-5,"legal_documents,video",
Union Square Ventures 21,https://unionsquareventures2.vc,https://unionsquareventures2.vc/apply,,other,"Seed,Series B","B2B SaaS,Gaming,Climate tech","North America,Global",simple,21+,"traction_data,pitch_deck",Generated sample data for testing
General Catalyst 22,https://generalcatalyst22.com,https://generalcatalyst22.com/apply,apply@generalcatalyst22.com,other,"Seed,Pre-seed","B2B SaaS,Web3,Deep tech","Europe,EMEA",simple,6-10,"legal_documents,financial_projections",
GV (Google Ventures) 23,https://gvgoogleventures23.vc,https://gvgoogleventures23.vc/apply,apply@gvgoogleventures23.vc,form,"Seed,Pre-seed","E-commerce,Gaming,Deep tech","Europe,Global",standard,6-10,"business_plan,pitch_deck",Generated sample data for testing
DST Global 23,https://dstglobal23.vc,https://dstglobal23.vc/apply,apply@dstglobal23.vc,form,"Series C,Pre-seed","Web3,B2B SaaS,Fintech","Global,Asia",simple,1-5,"video,legal_documents",Generated sample data for testing
Blackstone Growth 24,https://blackstonegrowth24.co,https://blackstonegrowth24.co/apply,,email,"Series B,Series A","Consumer,B2B SaaS,Climate tech","Global,Europe",comprehensive,21+,"legal_documents,financial_projections",Generated sample data for testing
Accel Partners 33,https://accelpartners33.com,https://accelpartners33.com/apply,,form,"Series B,Seed","Web3,E-commerce,B2B SaaS","North America,Asia",simple,21+,"business_plan,pitch_deck",Generated sample data for testing
General Atlantic 24,https://generalatlantic24.com,https://generalatlantic24.com/apply,apply@generalatlantic24.com,email,"Seed,Series B","B2B SaaS,Fintech,Developer tools","North America,Global",simple,21+,"video,legal_documents",Generated sample data for testing
Silver Lake Partners 26,https://silverlakepartners26.com,https://silverlakepartners26.com/apply,,other,"Series B,Seed","Deep tech,B2B SaaS,Consumer","EMEA,Europe",simple,1-5,"traction_data,legal_documents",
Warburg Pincus 20,https://warburgpincus20.io,https://warburgpincus20.io/apply,apply@warburgpincus20.io,other,"Series B,Series A","Climate tech,Marketplace,Gaming","EMEA,North America",comprehensive,1-5,"business_plan,video",Generated sample data for testing
KKR & Co 25,https://kkrco25.capital,https://kkrco25.capital/apply,,other,"Series A,Series C","Healthtech,B2B SaaS,AI/ML","North America,Global",simple,6-10,"business_plan,video",
Andreessen Horowitz 21,https://andreessenhorowitz21.vc,https://andreessenhorowitz21.vc/apply,,form,"Pre-seed,Series C","AI/ML,Marketplace,E-commerce","Asia,Europe",simple,6-10,"pitch_deck,financial_projections",Generated sample data for testing
Intel Capital 22,https://intelcapital22.io,https://intelcapital22.io/apply,apply@intelcapital22.io,form,"Seed,Pre-seed","E-commerce,Web3,Developer tools","Asia,Europe",comprehensive,11-20,"business_plan,legal_documents",
Greylock Partners 23,https://greylockpartners23.io,https://greylockpartners23.io/apply,apply@greylockpartners23.io,other,"Series A,Series B","Fintech,B2B SaaS,Gaming","North America,EMEA",standard,11-20,"traction_data,pitch_deck",Generated sample data for testing
Tiger Global Management 27,https://tigerglobalmanagemen.com,https://tigerglobalmanagemen.com/apply,,other,"Series B,Seed","Fintech,AI/ML,Developer tools","Asia,Europe",standard,11-20,"financial_projections,video",
GV (Google Ventures) 24,https://gvgoogleventures24.com,https://gvgoogleventures24.com/apply,apply@gvgoogleventures24.com,form,"Series B,Pre-seed","Gaming,E-commerce,AI/ML","North America,Europe",comprehensive,1-5,"pitch_deck,financial_projections",
Greylock Partners 24,https://greylockpartners24.com,https://greylockpartners24.com/apply,,form,"Series B,Series C","B2B SaaS,Consumer,Fintech","EMEA,Asia",standard,21+,"legal_documents,financial_projections",Generated sample data for testing
New Enterprise Associates 23,https://newenterpriseassocia.com,https://newenterpriseassocia.com/apply,apply@newenterpriseassocia.com,form,"Seed,Pre-seed","E-commerce,Healthtech,Marketplace","Asia,Global",standard,21+,"financial_projections,video",Generated sample data for testing
Tiger Global Management 28,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,apply@tigerglobalmanagemen.capital,other,"Series B,Seed","B2B SaaS,Consumer,Web3","Asia,Europe",standard,6-10,"business_plan,legal_documents",
Vista Equity Partners 27,https://vistaequitypartners2.co,https://vistaequitypartners2.co/apply,,form,"Series A,Seed","Deep tech,E-commerce,AI/ML","EMEA,Global",simple,21+,"pitch_deck,financial_projections",
Intel Capital 23,https://intelcapital23.com,https://intelcapital23.com/apply,apply@intelcapital23.com,form,"Pre-seed,Seed","AI/ML,Consumer,Climate tech","Europe,Global",standard,1-5,"business_plan,video",
Andreessen Horowitz 22,https://andreessenhorowitz22.com,https://andreessenhorowitz22.com/apply,apply@andreessenhorowitz22.com,form,"Series C,Series A","B2B SaaS,Fintech,Consumer","Global,North America",standard,11-20,"legal_documents,pitch_deck",Generated sample data for testing
Salesforce Ventures 25,https://salesforceventures25.com,https://salesforceventures25.com/apply,apply@salesforceventures25.com,other,"Series A,Seed","E-commerce,Developer tools,B2B SaaS","Global,Asia",comprehensive,1-5,"traction_data,pitch_deck",
TPG Growth 21,https://tpggrowth21.io,https://tpggrowth21.io/apply,apply@tpggrowth21.io,other,"Series A,Series B","B2B SaaS,Web3,Consumer","Global,Asia",comprehensive,21+,"financial_projections,legal_documents",Generated sample data for testing
Tiger Global Management 29,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,apply@tigerglobalmanagemen.capital,email,"Seed,Series A","B2B SaaS,Fintech,Consumer","EMEA,North America",simple,1-5,"financial_projections,video",Generated sample data for testing
New Enterprise Associates 24,https://newenterpriseassocia.vc,https://newenterpriseassocia.vc/apply,,email,"Pre-seed,Series C","Consumer,AI/ML,Developer tools","Europe,North America",comprehensive,21+,"legal_documents,video",
Intel Capital 24,https://intelcapital24.co,https://intelcapital24.co/apply,,other,"Series B,Seed","Climate tech,AI/ML,B2B SaaS","Asia,Global",simple,6-10,"business_plan,pitch_deck",
Greylock Partners 25,https://greylockpartners25.capital,https://greylockpartners25.capital/apply,,email,"Pre-seed,Series C","AI/ML,Web3,Healthtech","Europe,North America",simple,21+,"video,legal_documents",
First Round Capital 21,https://firstroundcapital21.co,https://firstroundcapital21.co/apply,apply@firstroundcapital21.co,form,"Series B,Seed","Deep tech,Healthtech,Gaming","EMEA,North America",standard,11-20,"business_plan,financial_projections",Generated sample data for testing
Index Ventures 30,https://indexventures30.vc,https://indexventures30.vc/apply,,form,"Seed,Series B","Fintech,Gaming,B2B SaaS","Europe,Global",comprehensive,11-20,"legal_documents,pitch_deck",
Andreessen Horowitz 23,https://andreessenhorowitz23.vc,https://andreessenhorowitz23.vc/apply,,form,"Pre-seed,Series B","Developer tools,Fintech,AI/ML","Europe,EMEA",simple,1-5,"pitch_deck,video",Generated sample data for testing
General Atlantic 25,https://generalatlantic25.com,https://generalatlantic25.com/apply,,other,"Seed,Pre-seed","B2B SaaS,Web3,Fintech","North America,Europe",standard,11-20,"traction_data,video",
TPG Growth 22,https://tpggrowth22.com,https://tpggrowth22.com/apply,apply@tpggrowth22.com,form,"Seed,Pre-seed","Healthtech,Gaming,Fintech","Global,North America",simple,11-20,"video,pitch_deck",
First Round Capital 22,https://firstroundcapital22.io,https://firstroundcapital22.io/apply,,form,"Series B,Series C","Consumer,Fintech,AI/ML","Global,Europe",simple,21+,"traction_data,business_plan",
Lightspeed Venture Partners 26,https://lightspeedventurepar.com,https://lightspeedventurepar.com/apply,apply@lightspeedventurepar.com,form,"Series C,Pre-seed","Healthtech,Developer tools,B2B SaaS","Europe,EMEA",comprehensive,21+,"financial_projections,video",
Andreessen Horowitz 24,https://andreessenhorowitz24.vc,https://andreessenhorowitz24.vc/apply,,form,"Series B,Series C","B2B SaaS,Fintech,Healthtech","Asia,North America",comprehensive,6-10,"business_plan,legal_documents",Generated sample data for testing
Coatue Management 22,https://coatuemanagement22.vc,https://coatuemanagement22.vc/apply,,form,"Pre-seed,Seed","Web3,Consumer,B2B SaaS","EMEA,Europe",standard,11-20,"video,financial_projections",
Warburg Pincus 21,https://warburgpincus21.vc,https://warburgpincus21.vc/apply,,email,"Pre-seed,Seed","Marketplace,Web3,Fintech","Europe,North America",standard,1-5,"business_plan,traction_data",
DST Global 24,https://dstglobal24.capital,https://dstglobal24.capital/apply,apply@dstglobal24.capital,email,"Pre-seed,Seed","E-commerce,Fintech,B2B SaaS","Europe,North America",standard,6-10,"legal_documents,video",Generated sample data for testing
Lightspeed Venture Partners 27,https://lightspeedventurepar.vc,https://lightspeedventurepar.vc/apply,,email,"Series B,Series A","B2B SaaS,AI/ML,Deep tech","Europe,North America",comprehensive,1-5,"financial_projections,pitch_deck",Generated sample data for testing
Insight Partners 21,https://insightpartners21.com,https://insightpartners21.com/apply,,form,"Seed,Series B","Developer tools,AI/ML,Web3","EMEA,North America",simple,1-5,"video,pitch_deck",Generated sample data for testing
Silver Lake Partners 27,https://silverlakepartners27.io,https://silverlakepartners27.io/apply,apply@silverlakepartners27.io,form,"Seed,Pre-seed","Consumer,E-commerce,B2B SaaS","Europe,Global",simple,1-5,"financial_projections,legal_documents",Generated sample data for testing
Founders Fund 22,https://foundersfund22.capital,https://foundersfund22.capital/apply,apply@foundersfund22.capital,form,"Seed,Series A","Marketplace,Consumer,Climate tech","Asia,Europe",comprehensive,1-5,"legal_documents,traction_data",Generated sample data for testing
Index Ventures 31,https://indexventures31.com,https://indexventures31.com/apply,,other,"Pre-seed,Series B","AI/ML,Deep tech,B2B SaaS","Europe,Global",simple,11-20,"legal_documents,traction_data",
KKR & Co 26,https://kkrco26.com,https://kkrco26.com/apply,,email,"Series A,Seed","Climate tech,B2B SaaS,Web3","Asia,Global",simple,21+,"pitch_deck,business_plan",
First Round Capital 23,https://firstroundcapital23.co,https://firstroundcapital23.co/apply,,other,"Series A,Series B","Consumer,B2B SaaS,Climate tech","Europe,North America",standard,11-20,"legal_documents,financial_projections",Generated sample data for testing
Silver Lake Partners 28,https://silverlakepartners28.vc,https://silverlakepartners28.vc/apply,,email,"Series A,Seed","B2B SaaS,E-commerce,AI/ML","Asia,Europe",standard,11-20,"video,financial_projections",Generated sample data for testing
Greylock Partners 26,https://greylockpartners26.vc,https://greylockpartners26.vc/apply,apply@greylockpartners26.vc,form,"Seed,Pre-seed","AI/ML,Deep tech,Climate tech","EMEA,North America",simple,21+,"video,traction_data",Generated sample data for testing
First Round Capital 24,https://firstroundcapital24.com,https://firstroundcapital24.com/apply,,email,"Pre-seed,Seed","E-commerce,Web3,B2B SaaS","EMEA,Asia",standard,1-5,"video,business_plan",Generated sample data for testing
Silver Lake Partners 29,https://silverlakepartners29.vc,https://silverlakepartners29.vc/apply,,other,"Seed,Series A","AI/ML,B2B SaaS,Deep tech","Asia,EMEA",simple,1-5,"financial_projections,legal_documents",Generated sample data for testing
Bessemer Venture Partners 24,https://bessemerventurepartn.com,https://bessemerventurepartn.com/apply,,form,"Series A,Series B","Healthtech,Gaming,AI/ML","Global,Europe",simple,6-10,"pitch_deck,business_plan",Generated sample data for testing
General Atlantic 26,https://generalatlantic26.io,https://generalatlantic26.io/apply,,other,"Series A,Seed","Developer tools,B2B SaaS,E-commerce","Europe,EMEA",standard,1-5,"business_plan,legal_documents",Generated sample data for testing
Salesforce Ventures 26,https://salesforceventures26.co,https://salesforceventures26.co/apply,apply@salesforceventures26.co,email,"Series B,Seed","Deep tech,Web3,Developer tools","Europe,EMEA",comprehensive,21+,"pitch_deck,legal_documents",Generated sample data for testing
Andreessen Horowitz 25,https://andreessenhorowitz25.vc,https://andreessenhorowitz25.vc/apply,apply@andreessenhorowitz25.vc,email,"Series C,Series B","E-commerce,B2B SaaS,Fintech","EMEA,Global",comprehensive,1-5,"pitch_deck,legal_documents",Generated sample data for testing
Thoma Bravo 22,https://thomabravo22.com,https://thomabravo22.com/apply,apply@thomabravo22.com,other,"Series C,Pre-seed","Marketplace,B2B SaaS,Fintech","North America,Global",standard,11-20,"business_plan,video",Generated sample data for testing
Insight Partners 22,https://insightpartners22.vc,https://insightpartners22.vc/apply,apply@insightpartners22.vc,other,"Series C,Seed","AI/ML,E-commerce,Healthtech","Asia,Global",simple,1-5,"pitch_deck,legal_documents",Generated sample data for testing
Thoma Bravo 23,https://thomabravo23.capital,https://thomabravo23.capital/apply,apply@thomabravo23.capital,form,"Series B,Series C","Consumer,Developer tools,B2B SaaS","Europe,Global",simple,21+,"pitch_deck,video",
Accel Partners 34,https://accelpartners34.vc,https://accelpartners34.vc/apply,apply@accelpartners34.vc,other,"Series B,Pre-seed","E-commerce,Healthtech,Climate tech","Asia,Europe",simple,1-5,"video,pitch_deck",Generated sample data for testing
Vista Equity Partners 28,https://vistaequitypartners2.co,https://vistaequitypartners2.co/apply,apply@vistaequitypartners2.co,form,"Pre-seed,Series C","Developer tools,Climate tech,Deep tech","North America,Europe",standard,6-10,"business_plan,financial_projections",Generated sample data for testing
Coatue Management 23,https://coatuemanagement23.co,https://coatuemanagement23.co/apply,apply@coatuemanagement23.co,email,"Series B,Pre-seed","B2B SaaS,Fintech,Web3","Europe,EMEA",standard,6-10,"financial_projections,business_plan",Generated sample data for testing
Advent International 22,https://adventinternational2.vc,https://adventinternational2.vc/apply,apply@adventinternational2.vc,other,"Series A,Seed","B2B SaaS,Fintech,Healthtech","Europe,Asia",comprehensive,6-10,"pitch_deck,legal_documents",
Andreessen Horowitz 26,https://andreessenhorowitz26.com,https://andreessenhorowitz26.com/apply,,other,"Seed,Series C","B2B SaaS,Fintech,Climate tech","Asia,EMEA",standard,6-10,"pitch_deck,video",Generated sample data for testing
DST Global 25,https://dstglobal25.com,https://dstglobal25.com/apply,apply@dstglobal25.com,form,"Seed,Series B","B2B SaaS,Fintech,Gaming","EMEA,Europe",standard,11-20,"financial_projections,pitch_deck",
